timestamp_utc,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse
2024-03-27 13:45:00+00:00,326.48413657415097,79.4151118081916,247.0690247659594,245.27186486537946,1.7971599005799288
2024-03-27 14:00:00+00:00,161.1954664735612,3.8366130713088458,157.35885340225235,156.35775090729842,1.0011024949539202
2024-03-27 14:15:00+00:00,178.37514733541136,26.805805562884498,151.56934177252685,150.52602411212308,1.0433176604037842
2024-03-27 14:30:00+00:00,129.9953613342721,11.462353661703578,118.53300767256852,117.74298100486392,0.7900266677045997
2024-03-27 14:45:00+00:00,148.15764866522588,0.0,148.15764866522588,147.22891502532886,0.9287336398970102
2024-03-27 15:00:00+00:00,125.20069091678332,6.329828312808325,118.87086260397498,118.09892815003461,0.7719344539403722
2024-03-27 15:15:00+00:00,76.17948588509627,1.2608458611143558,74.91864002398191,74.43618099026918,0.4824590337127326
2024-03-27 15:30:00+00:00,51.086911245006974,0.0,51.086911245006974,50.76125139725088,0.3256598477560945
2024-03-27 15:45:00+00:00,31.187641530011838,0.0,31.187641530011838,30.988627178605334,0.1990143514065022
2024-03-27 16:00:00+00:00,38.20706106906893,1.235896527012466,36.971164542056464,36.7299350252001,0.2412295168563663
2024-03-27 16:15:00+00:00,29.29153026146565,0.0,29.29153026146565,29.104577385901965,0.18695287556368387
2024-03-27 16:30:00+00:00,22.667186660312197,0.0,22.667186660312197,22.522448950198378,0.1447377101138198
2024-03-27 16:45:00+00:00,23.617094633643337,0.0,23.617094633643337,23.466326185608107,0.15076844803522893
2024-03-27 17:00:00+00:00,15.104731946908986,0.0,15.104731946908986,15.00824014016644,0.09649180674254652
2024-03-27 17:15:00+00:00,8.490639870020694,0.0,8.490639870020694,8.43636322872801,0.054276641292682413
2024-03-27 17:30:00+00:00,2.827396326008575,0.0,2.827396326008575,2.8093041122443476,0.018092213764227476
2024-03-27 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 05:15:00+00:00,,,,,0.02412295168563663
2024-03-28 05:30:00+00:00,19.807673119509914,3.894081892496256,15.91359122701366,15.774884254821249,0.13870697219241063
2024-03-28 05:45:00+00:00,51.59018721646578,18.544115847075215,33.04607136939057,32.74453447332011,0.30153689607045786
2024-03-28 06:00:00+00:00,92.21830462606476,45.9738068041738,46.244497821890974,45.737915836492604,0.5065819853983692
2024-03-28 06:15:00+00:00,140.11163837881668,80.64194518284664,59.46969319597005,58.727912431636724,0.7417807643333264
2024-03-28 06:30:00+00:00,188.11397563428113,117.38257278877435,70.73140284550676,69.76045404015989,0.9709488053468744
2024-03-28 06:45:00+00:00,240.09024391775435,157.03935727115115,83.0508866466032,81.83267758647855,1.21820906012465
2024-03-28 07:00:00+00:00,274.5289728493373,169.9322043843872,104.5967684649501,103.20366800510459,1.3931004598455154
2024-03-28 07:15:00+00:00,285.22110064866786,145.3019363438031,139.91916430486475,138.4356027761981,1.4835615286666528
2024-03-28 07:30:00+00:00,304.6253491455244,141.25150924589207,163.37383989963237,161.77569435045893,1.5981455491734267
2024-03-28 07:45:00+00:00,464.9309455170083,354.3151167147583,110.61582880225002,108.36033281964299,2.255495982607025
2024-03-28 08:00:00+00:00,478.98433273679325,336.85076199686955,142.13357073992367,139.79967516433834,2.333895575585344
2024-03-28 08:15:00+00:00,507.38126873337546,343.04368196188744,164.33758677148802,161.85895348578885,2.4786332856991637
2024-03-28 08:30:00+00:00,564.7072773271716,379.53150502561255,185.17577230155908,182.41972507147509,2.756047230083985
2024-03-28 08:45:00+00:00,417.61107627887475,152.66873417924197,264.9423420996328,262.72906128247564,2.2132808171571607
2024-03-28 09:00:00+00:00,188.02624853581707,1.2746630543987127,186.75158548141837,185.581622324665,1.1699631567533766
2024-03-28 09:15:00+00:00,249.3497808574319,3.830065258296035,245.51971559913588,243.99393890501935,1.5257766941165167
2024-03-28 09:30:00+00:00,216.2929143021461,10.22701883060737,206.06589547153874,204.75119460467155,1.3147008668671962
2024-03-28 09:45:00+00:00,195.3290078620801,15.357323811291595,179.9716840507885,178.79569015611372,1.1759938946747857
2024-03-28 10:00:00+00:00,193.6566951852097,0.0,193.6566951852097,192.44451686300647,1.2121783222032407
2024-03-28 10:15:00+00:00,170.9038005574955,2.563689497078396,168.3401110604171,167.27267044832766,1.0674406120894209
2024-03-28 10:30:00+00:00,151.72062638598112,3.8476861701205873,147.87294021586052,146.92611436219929,0.9468258536612377
2024-03-28 10:45:00+00:00,177.77623375859181,2.5661826746597285,175.2100510839321,174.1003953063928,1.109655777539285
2024-03-28 11:00:00+00:00,204.43623031728384,3.8503318411910894,200.58589847609275,199.31944351259682,1.266454963495923
2024-03-28 11:15:00+00:00,230.6770972078018,3.8508824587555184,226.8262147490463,225.40296059959374,1.4232541494525612
2024-03-28 11:30:00+00:00,243.57349957129682,5.134584005996742,238.43891556530008,236.9432925607906,1.495623004509471
2024-03-28 11:45:00+00:00,223.1987109084076,1.2835002160785298,221.91521069232908,220.528140970405,1.3870697219241062
2024-03-28 12:00:00+00:00,202.36665122522695,0.0,202.36665122522695,201.100196261731,1.266454963495923
2024-03-28 12:15:00+00:00,246.74817701255188,8.978918603425429,237.76925840912645,236.26760466669558,1.5016537424308802
2024-03-28 12:30:00+00:00,229.14866043725957,2.564071144161768,226.5845892930978,225.16736588156664,1.417223411531152
2024-03-28 12:45:00+00:00,202.59860955115653,0.0,202.59860955115653,201.3321545876606,1.266454963495923
2024-03-28 13:00:00+00:00,190.65759733385218,0.0,190.65759733385218,189.46351122541316,1.194086108439013
2024-03-28 13:15:00+00:00,239.08035419955942,15.345388660485737,223.7349655390737,222.29964991377832,1.4353156252953794
2024-03-28 13:30:00+00:00,200.8347209985675,7.663193932819595,193.1715270657479,191.94125652978045,1.2302705359674682
2024-03-28 13:45:00+00:00,168.3352871966699,2.5506121128090204,165.78467508386086,164.73532668553568,1.0493483983251934
2024-03-28 14:00:00+00:00,188.44508513883656,0.0,188.44508513883656,187.26909124416179,1.1759938946747857
2024-03-28 14:15:00+00:00,165.54370386705915,0.0,165.54370386705915,164.50641694457678,1.037286922482375
2024-03-28 14:30:00+00:00,172.0796109945376,16.47304273535763,155.60656825917997,154.575312074619,1.031256184560966
2024-03-28 14:45:00+00:00,153.77832414597523,3.789917871845894,149.98840627412935,149.0355496825467,0.9528565915826469
2024-03-28 15:00:00+00:00,131.47448067419916,2.517289283081246,128.9571913911179,128.13701103380626,0.8201803573116455
2024-03-28 15:15:00+00:00,122.31022379854798,3.758818030725756,118.55140576782222,117.79153278972467,0.7598729780975539
2024-03-28 15:30:00+00:00,127.14813566260922,2.491704453931106,124.65643120867811,123.86640454097352,0.7900266677045997
2024-03-28 15:45:00+00:00,105.3400663452802,9.895030245516782,95.44503609976343,94.80577788009406,0.6392582196693708
2024-03-28 16:00:00+00:00,85.77249518864562,7.351371986845585,78.42112320180004,77.89644900263745,0.5246741991625967
2024-03-28 16:15:00+00:00,76.7857540516107,3.628774905032226,73.15697914657846,72.68055085078714,0.47642829579132345
2024-03-28 16:30:00+00:00,71.24974210987293,1.1876258244118927,70.06211628546103,69.61584167927676,0.44627460618427767
2024-03-28 16:45:00+00:00,44.57794501460071,0.0,44.57794501460071,44.294500332294476,0.2834446823062304
2024-03-28 17:00:00+00:00,30.266202033588495,0.0,30.266202033588495,30.0732184201034,0.19298361348509305
2024-03-28 17:15:00+00:00,20.799635285827776,0.0,20.799635285827776,20.666959051556773,0.13267623427100148
2024-03-28 17:30:00+00:00,13.233884606380297,0.0,13.233884606380297,13.149454275480569,0.0844303308997282
