timestamp_utc,load_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2017-07-30 04:15:00+00:00,3.020,3.020,0.755,0.189,8.440,0.000,0.000
2017-07-30 04:30:00+00:00,3.610,3.610,0.902,0.226,8.440,0.000,0.000
2017-07-30 04:45:00+00:00,3.335,3.335,0.834,0.208,8.440,0.000,0.000
2017-07-30 05:00:00+00:00,3.420,3.420,0.855,0.214,8.440,0.000,0.000
2017-07-30 05:15:00+00:00,3.010,3.010,0.752,0.188,8.440,0.000,0.000
2017-07-30 05:30:00+00:00,2.570,2.570,0.642,0.161,8.440,0.000,0.000
2017-07-30 05:45:00+00:00,1.670,1.670,0.417,0.104,8.440,0.000,0.000
2017-07-30 06:00:00+00:00,2.735,2.735,0.684,0.171,8.440,0.000,0.000
2017-07-30 06:15:00+00:00,4.055,4.055,1.014,0.253,8.440,0.000,0.000
2017-07-30 06:30:00+00:00,5.010,5.010,1.252,0.313,8.440,0.000,0.000
2017-07-30 06:45:00+00:00,5.685,5.685,1.421,0.355,8.440,0.000,0.000
2017-07-30 07:00:00+00:00,5.250,5.250,1.312,0.328,8.440,0.000,0.000
2017-07-30 07:15:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-07-30 07:30:00+00:00,4.845,4.845,1.211,0.303,8.440,0.000,0.000
2017-07-30 07:45:00+00:00,4.865,4.865,1.216,0.304,8.440,0.000,0.000
2017-07-30 08:00:00+00:00,4.980,4.980,1.245,0.311,8.440,0.000,0.000
2017-07-30 08:15:00+00:00,5.310,5.310,1.327,0.332,8.440,0.000,0.000
2017-07-30 08:30:00+00:00,5.925,5.925,1.481,0.370,8.440,0.000,0.000
2017-07-30 08:45:00+00:00,5.235,5.235,1.309,0.327,8.440,0.000,0.000
2017-07-30 09:00:00+00:00,4.915,4.915,1.229,0.307,8.440,0.000,0.000
2017-07-30 09:15:00+00:00,5.020,5.020,1.255,0.314,8.440,0.000,0.000
2017-07-30 09:30:00+00:00,4.890,4.890,1.222,0.306,8.440,0.000,0.000
2017-07-30 09:45:00+00:00,4.815,4.815,1.204,0.301,8.440,0.000,0.000
2017-07-30 10:00:00+00:00,4.975,4.975,1.244,0.311,8.440,0.000,0.000
2017-07-30 10:15:00+00:00,5.005,5.005,1.251,0.313,8.440,0.000,0.000
2017-07-30 10:30:00+00:00,5.030,5.030,1.258,0.314,8.440,0.000,0.000
2017-07-30 10:45:00+00:00,4.975,4.975,1.244,0.311,8.440,0.000,0.000
2017-07-30 11:00:00+00:00,5.170,5.170,1.292,0.323,8.440,0.000,0.000
2017-07-30 11:15:00+00:00,5.020,5.020,1.255,0.314,8.440,0.000,0.000
2017-07-30 11:30:00+00:00,4.975,4.975,1.244,0.311,8.440,0.000,0.000
2017-07-30 11:45:00+00:00,4.770,4.770,1.192,0.298,8.440,0.000,0.000
2017-07-30 12:00:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-07-30 12:15:00+00:00,4.950,4.950,1.238,0.309,8.440,0.000,0.000
2017-07-30 12:30:00+00:00,4.910,4.910,1.228,0.307,8.440,0.000,0.000
2017-07-30 12:45:00+00:00,4.660,4.660,1.165,0.291,8.440,0.000,0.000
2017-07-30 13:00:00+00:00,4.825,4.825,1.206,0.302,8.440,0.000,0.000
2017-07-30 13:15:00+00:00,4.670,4.670,1.167,0.292,8.440,0.000,0.000
2017-07-30 13:30:00+00:00,5.040,5.040,1.260,0.315,8.440,0.000,0.000
2017-07-30 13:45:00+00:00,5.185,5.185,1.296,0.324,8.440,0.000,0.000
2017-07-30 14:00:00+00:00,5.000,5.000,1.250,0.312,8.440,0.000,0.000
2017-07-30 14:15:00+00:00,5.090,5.090,1.272,0.318,8.440,0.000,0.000
2017-07-30 14:30:00+00:00,5.100,5.100,1.275,0.319,8.440,0.000,0.000
2017-07-30 14:45:00+00:00,5.185,5.185,1.296,0.324,8.440,0.000,0.000
2017-07-30 15:00:00+00:00,4.825,4.825,1.206,0.302,8.440,0.000,0.000
2017-07-30 15:15:00+00:00,5.540,5.540,1.385,0.346,8.440,0.000,0.000
2017-07-30 15:30:00+00:00,5.380,5.380,1.345,0.336,8.440,0.000,0.000
2017-07-30 15:45:00+00:00,5.400,5.400,1.350,0.338,8.440,0.000,0.000
2017-07-30 16:00:00+00:00,5.005,5.005,1.251,0.313,8.440,0.000,0.000
2017-07-30 16:15:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-07-30 16:30:00+00:00,5.230,5.230,1.308,0.327,8.440,0.000,0.000
2017-07-30 16:45:00+00:00,5.255,5.255,1.314,0.328,8.440,0.000,0.000
2017-07-30 17:00:00+00:00,5.225,5.225,1.306,0.327,8.440,0.000,0.000
2017-07-30 17:15:00+00:00,5.190,5.190,1.298,0.324,8.440,0.000,0.000
2017-07-30 17:30:00+00:00,5.435,5.435,1.359,0.340,8.440,0.000,0.000
2017-07-30 17:45:00+00:00,5.065,5.065,1.266,0.317,8.440,0.000,0.000
2017-07-30 18:00:00+00:00,5.340,5.340,1.335,0.334,8.440,0.000,0.000
2017-07-30 18:15:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-07-30 18:30:00+00:00,5.045,5.045,1.261,0.315,8.440,0.000,0.000
2017-07-30 18:45:00+00:00,5.055,5.055,1.264,0.316,8.440,0.000,0.000
2017-07-30 19:00:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-07-30 19:15:00+00:00,5.305,5.305,1.326,0.332,8.440,0.000,0.000
2017-07-30 19:30:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-07-30 19:45:00+00:00,5.155,5.155,1.289,0.322,8.440,0.000,0.000
2017-07-30 20:00:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-07-30 20:15:00+00:00,5.220,5.220,1.305,0.326,8.440,0.000,0.000
2017-07-30 20:30:00+00:00,5.160,5.160,1.290,0.323,8.440,0.000,0.000
2017-07-30 20:45:00+00:00,5.035,5.035,1.259,0.315,8.440,0.000,0.000
2017-07-30 21:00:00+00:00,5.155,5.155,1.289,0.322,8.440,0.000,0.000
2017-07-30 21:15:00+00:00,5.000,5.000,1.250,0.312,8.440,0.000,0.000
2017-07-30 21:30:00+00:00,5.115,5.115,1.279,0.320,8.440,0.000,0.000
2017-07-30 21:45:00+00:00,5.455,5.455,1.364,0.341,8.440,0.000,0.000
2017-07-30 22:00:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-07-30 22:15:00+00:00,5.675,5.675,1.419,0.355,8.440,0.000,0.000
2017-07-30 22:30:00+00:00,4.820,4.820,1.205,0.301,8.440,0.000,0.000
2017-07-30 22:45:00+00:00,4.185,4.185,1.046,0.262,8.440,0.000,0.000
2017-07-30 23:00:00+00:00,3.760,3.760,0.940,0.235,8.440,0.000,0.000
2017-07-30 23:15:00+00:00,3.735,3.735,0.934,0.233,8.440,0.000,0.000
2017-07-30 23:30:00+00:00,3.825,3.825,0.956,0.239,8.440,0.000,0.000
2017-07-30 23:45:00+00:00,3.730,3.730,0.932,0.233,8.440,0.000,0.000
2017-07-31 00:00:00+00:00,3.955,3.955,0.989,0.247,8.440,0.000,0.000
2017-07-31 00:15:00+00:00,3.775,3.775,0.944,0.236,8.440,0.000,0.000
2017-07-31 00:30:00+00:00,3.515,3.515,0.879,0.220,8.440,0.000,0.000
2017-07-31 00:45:00+00:00,3.765,3.765,0.941,0.235,8.440,0.000,0.000
2017-07-31 01:00:00+00:00,3.545,3.545,0.886,0.222,8.440,0.000,0.000
2017-07-31 01:15:00+00:00,3.620,3.620,0.905,0.226,8.440,0.000,0.000
2017-07-31 01:30:00+00:00,3.615,3.615,0.904,0.226,8.440,0.000,0.000
2017-07-31 01:45:00+00:00,3.045,3.045,0.761,0.190,8.440,0.000,0.000
2017-07-31 02:00:00+00:00,3.070,3.070,0.767,0.192,8.440,0.000,0.000
2017-07-31 02:15:00+00:00,3.350,3.350,0.838,0.209,8.440,0.000,0.000
2017-07-31 02:30:00+00:00,3.965,3.965,0.991,0.248,8.440,0.000,0.000
2017-07-31 02:45:00+00:00,4.220,4.220,1.055,0.264,8.440,0.000,0.000
2017-07-31 03:00:00+00:00,3.375,3.375,0.844,0.211,8.440,0.000,0.000
2017-07-31 03:15:00+00:00,3.440,3.440,0.860,0.215,8.440,0.000,0.000
2017-07-31 03:30:00+00:00,3.145,3.145,0.786,0.197,8.440,0.000,0.000
2017-07-31 03:45:00+00:00,3.220,3.220,0.805,0.201,8.440,0.000,0.000
2017-07-31 04:00:00+00:00,3.130,3.130,0.782,0.196,8.440,0.000,0.000
2017-07-31 04:15:00+00:00,3.150,3.150,0.787,0.197,8.440,0.000,0.000
2017-07-31 04:30:00+00:00,3.465,3.465,0.866,0.217,8.440,0.000,0.000
2017-07-31 04:45:00+00:00,3.500,3.500,0.875,0.219,8.440,0.000,0.000
2017-07-31 05:00:00+00:00,3.450,3.450,0.863,0.216,8.440,0.000,0.000
2017-07-31 05:15:00+00:00,3.180,3.180,0.795,0.199,8.440,0.000,0.000
2017-07-31 05:30:00+00:00,3.180,3.180,0.795,0.199,8.440,0.000,0.000
2017-07-31 05:45:00+00:00,2.220,2.220,0.555,0.139,8.440,0.000,0.000
2017-07-31 06:00:00+00:00,1.590,1.590,0.398,0.099,8.440,0.000,0.000
2017-07-31 06:15:00+00:00,1.480,1.480,0.370,0.092,8.440,0.000,0.000
2017-07-31 06:30:00+00:00,4.095,4.095,1.024,0.256,8.440,0.000,0.000
2017-07-31 06:45:00+00:00,5.235,5.235,1.309,0.327,8.440,0.000,0.000
2017-07-31 07:00:00+00:00,5.500,5.500,1.375,0.344,8.440,0.000,0.000
2017-07-31 07:15:00+00:00,5.700,5.700,1.425,0.356,8.440,0.000,0.000
2017-07-31 07:30:00+00:00,5.190,5.190,1.298,0.324,8.440,0.000,0.000
2017-07-31 07:45:00+00:00,5.020,5.020,1.255,0.314,8.440,0.000,0.000
2017-07-31 08:00:00+00:00,4.860,4.860,1.215,0.304,8.440,0.000,0.000
2017-07-31 08:15:00+00:00,4.975,4.975,1.244,0.311,8.440,0.000,0.000
2017-07-31 08:30:00+00:00,4.925,4.925,1.231,0.308,8.440,0.000,0.000
2017-07-31 08:45:00+00:00,5.005,5.005,1.251,0.313,8.440,0.000,0.000
2017-07-31 09:00:00+00:00,5.335,5.335,1.334,0.333,8.440,0.000,0.000
2017-07-31 09:15:00+00:00,4.775,4.775,1.194,0.298,8.440,0.000,0.000
2017-07-31 09:30:00+00:00,4.640,4.640,1.160,0.290,8.440,0.000,0.000
2017-07-31 09:45:00+00:00,5.160,5.160,1.290,0.323,8.440,0.000,0.000
2017-07-31 10:00:00+00:00,5.210,5.210,1.302,0.326,8.440,0.000,0.000
2017-07-31 10:15:00+00:00,5.280,5.280,1.320,0.330,8.440,0.000,0.000
2017-07-31 10:30:00+00:00,5.160,5.160,1.290,0.323,8.440,0.000,0.000
2017-07-31 10:45:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-07-31 11:00:00+00:00,4.895,4.895,1.224,0.306,8.440,0.000,0.000
2017-07-31 11:15:00+00:00,5.070,5.070,1.268,0.317,8.440,0.000,0.000
2017-07-31 11:30:00+00:00,5.045,5.045,1.261,0.315,8.440,0.000,0.000
2017-07-31 11:45:00+00:00,5.155,5.155,1.289,0.322,8.440,0.000,0.000
2017-07-31 12:00:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-07-31 12:15:00+00:00,5.315,5.315,1.329,0.332,8.440,0.000,0.000
2017-07-31 12:30:00+00:00,5.270,5.270,1.317,0.329,8.440,0.000,0.000
2017-07-31 12:45:00+00:00,5.120,5.120,1.280,0.320,8.440,0.000,0.000
2017-07-31 13:00:00+00:00,5.095,5.095,1.274,0.318,8.440,0.000,0.000
2017-07-31 13:15:00+00:00,5.225,5.225,1.306,0.327,8.440,0.000,0.000
2017-07-31 13:30:00+00:00,4.895,4.895,1.224,0.306,8.440,0.000,0.000
2017-07-31 13:45:00+00:00,5.130,5.130,1.282,0.321,8.440,0.000,0.000
2017-07-31 14:00:00+00:00,5.265,5.265,1.316,0.329,8.440,0.000,0.000
2017-07-31 14:15:00+00:00,5.565,5.565,1.391,0.348,8.440,0.000,0.000
2017-07-31 14:30:00+00:00,5.505,5.505,1.376,0.344,8.440,0.000,0.000
2017-07-31 14:45:00+00:00,5.675,5.675,1.419,0.355,8.440,0.000,0.000
2017-07-31 15:00:00+00:00,6.050,6.050,1.512,0.378,8.440,0.000,0.000
2017-07-31 15:15:00+00:00,5.735,5.735,1.434,0.358,8.440,0.000,0.000
2017-07-31 15:30:00+00:00,5.625,5.625,1.406,0.352,8.440,0.000,0.000
2017-07-31 15:45:00+00:00,5.700,5.700,1.425,0.356,8.440,0.000,0.000
2017-07-31 16:00:00+00:00,5.930,5.930,1.482,0.371,8.440,0.000,0.000
2017-07-31 16:15:00+00:00,5.750,5.750,1.438,0.359,8.440,0.000,0.000
2017-07-31 16:30:00+00:00,5.555,5.555,1.389,0.347,8.440,0.000,0.000
2017-07-31 16:45:00+00:00,5.325,5.325,1.331,0.333,8.440,0.000,0.000
2017-07-31 17:00:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-07-31 17:15:00+00:00,5.575,5.575,1.394,0.348,8.440,0.000,0.000
2017-07-31 17:30:00+00:00,5.785,5.785,1.446,0.362,8.440,0.000,0.000
2017-07-31 17:45:00+00:00,5.740,5.740,1.435,0.359,8.440,0.000,0.000
2017-07-31 18:00:00+00:00,6.040,6.040,1.510,0.378,8.440,0.000,0.000
2017-07-31 18:15:00+00:00,6.425,6.425,1.606,0.402,8.440,0.000,0.000
2017-07-31 18:30:00+00:00,6.220,6.220,1.555,0.389,8.440,0.000,0.000
2017-07-31 18:45:00+00:00,6.245,6.245,1.561,0.390,8.440,0.000,0.000
2017-07-31 19:00:00+00:00,6.285,6.285,1.571,0.393,8.440,0.000,0.000
2017-07-31 19:15:00+00:00,6.220,6.220,1.555,0.389,8.440,0.000,0.000
2017-07-31 19:30:00+00:00,6.260,6.260,1.565,0.391,8.440,0.000,0.000
2017-07-31 19:45:00+00:00,6.150,6.150,1.538,0.384,8.440,0.000,0.000
2017-07-31 20:00:00+00:00,6.155,6.155,1.539,0.385,8.440,0.000,0.000
2017-07-31 20:15:00+00:00,6.220,6.220,1.555,0.389,8.440,0.000,0.000
2017-07-31 20:30:00+00:00,6.400,6.400,1.600,0.400,8.440,0.000,0.000
2017-07-31 20:45:00+00:00,6.060,6.060,1.515,0.379,8.440,0.000,0.000
2017-07-31 21:00:00+00:00,5.715,5.715,1.429,0.357,8.440,0.000,0.000
2017-07-31 21:15:00+00:00,5.290,5.290,1.323,0.331,8.440,0.000,0.000
2017-07-31 21:30:00+00:00,5.020,5.020,1.255,0.314,8.440,0.000,0.000
2017-07-31 21:45:00+00:00,4.895,4.895,1.224,0.306,8.440,0.000,0.000
2017-07-31 22:00:00+00:00,4.815,4.815,1.204,0.301,8.440,0.000,0.000
2017-07-31 22:15:00+00:00,4.060,4.060,1.015,0.254,8.440,0.000,0.000
2017-07-31 22:30:00+00:00,4.115,4.115,1.029,0.257,8.440,0.000,0.000
2017-07-31 22:45:00+00:00,3.920,3.920,0.980,0.245,8.440,0.000,0.000
2017-07-31 23:00:00+00:00,3.620,3.620,0.905,0.226,8.440,0.000,0.000
2017-07-31 23:15:00+00:00,3.370,3.370,0.843,0.211,8.440,0.000,0.000
2017-07-31 23:30:00+00:00,3.450,3.450,0.863,0.216,8.440,0.000,0.000
2017-07-31 23:45:00+00:00,2.885,2.885,0.721,0.180,8.440,0.000,0.000
2017-08-01 00:00:00+00:00,2.845,2.845,0.711,0.178,8.440,0.000,0.000
2017-08-01 00:15:00+00:00,2.170,2.170,0.542,0.136,8.440,0.000,0.000
2017-08-01 00:30:00+00:00,1.685,1.685,0.421,0.105,8.440,0.000,0.000
2017-08-01 00:45:00+00:00,1.205,1.205,0.301,0.075,8.440,0.000,0.000
2017-08-01 01:00:00+00:00,1.225,1.225,0.306,0.077,8.440,0.000,0.000
2017-08-01 01:15:00+00:00,1.560,1.560,0.390,0.098,8.440,0.000,0.000
2017-08-01 01:30:00+00:00,1.275,1.275,0.319,0.080,8.440,0.000,0.000
2017-08-01 01:45:00+00:00,1.175,1.175,0.294,0.073,8.440,0.000,0.000
2017-08-01 02:00:00+00:00,1.080,1.080,0.270,0.068,8.440,0.000,0.000
2017-08-01 02:15:00+00:00,1.335,1.335,0.334,0.083,8.440,0.000,0.000
2017-08-01 02:30:00+00:00,2.015,2.015,0.504,0.126,8.440,0.000,0.000
2017-08-01 02:45:00+00:00,2.245,2.245,0.561,0.140,8.440,0.000,0.000
2017-08-01 03:00:00+00:00,2.035,2.035,0.509,0.127,8.440,0.000,0.000
2017-08-01 03:15:00+00:00,2.010,2.010,0.502,0.126,8.440,0.000,0.000
2017-08-01 03:30:00+00:00,1.790,1.790,0.448,0.112,8.440,0.000,0.000
2017-08-01 03:45:00+00:00,1.495,1.495,0.374,0.093,8.440,0.000,0.000
2017-08-01 04:00:00+00:00,1.455,1.455,0.364,0.091,8.440,0.000,0.000
2017-08-01 04:15:00+00:00,1.330,1.330,0.333,0.083,8.440,0.000,0.000
2017-08-01 04:30:00+00:00,1.905,1.905,0.476,0.119,8.440,0.000,0.000
2017-08-01 04:45:00+00:00,1.870,1.870,0.468,0.117,8.440,0.000,0.000
2017-08-01 05:00:00+00:00,1.925,1.925,0.481,0.120,8.440,0.000,0.000
2017-08-01 05:15:00+00:00,1.990,1.990,0.497,0.124,8.440,0.000,0.000
2017-08-01 05:30:00+00:00,1.660,1.660,0.415,0.104,8.440,0.000,0.000
2017-08-01 05:45:00+00:00,3.485,3.485,0.871,0.218,8.440,0.000,0.000
2017-08-01 06:00:00+00:00,4.005,4.005,1.001,0.250,8.440,0.000,0.000
2017-08-01 06:15:00+00:00,5.270,5.270,1.317,0.329,8.440,0.000,0.000
2017-08-01 06:30:00+00:00,5.490,5.490,1.373,0.343,8.440,0.000,0.000
2017-08-01 06:45:00+00:00,4.425,4.425,1.106,0.277,8.440,0.000,0.000
2017-08-01 07:00:00+00:00,4.380,4.380,1.095,0.274,8.440,0.000,0.000
2017-08-01 07:15:00+00:00,4.620,4.620,1.155,0.289,8.440,0.000,0.000
2017-08-01 07:30:00+00:00,4.365,4.365,1.091,0.273,8.440,0.000,0.000
2017-08-01 07:45:00+00:00,4.560,4.560,1.140,0.285,8.440,0.000,0.000
2017-08-01 08:00:00+00:00,4.800,4.800,1.200,0.300,8.440,0.000,0.000
2017-08-01 08:15:00+00:00,4.955,4.955,1.239,0.310,8.440,0.000,0.000
2017-08-01 08:30:00+00:00,5.610,5.610,1.403,0.351,8.440,0.000,0.000
2017-08-01 08:45:00+00:00,5.470,5.470,1.367,0.342,8.440,0.000,0.000
2017-08-01 09:00:00+00:00,5.425,5.425,1.356,0.339,8.440,0.000,0.000
2017-08-01 09:15:00+00:00,5.360,5.360,1.340,0.335,8.440,0.000,0.000
2017-08-01 09:30:00+00:00,5.315,5.315,1.329,0.332,8.440,0.000,0.000
2017-08-01 09:45:00+00:00,5.360,5.360,1.340,0.335,8.440,0.000,0.000
2017-08-01 10:00:00+00:00,5.515,5.515,1.379,0.345,8.440,0.000,0.000
2017-08-01 10:15:00+00:00,5.220,5.220,1.305,0.326,8.440,0.000,0.000
2017-08-01 10:30:00+00:00,4.715,4.715,1.179,0.295,8.440,0.000,0.000
2017-08-01 10:45:00+00:00,4.755,4.755,1.189,0.297,8.440,0.000,0.000
2017-08-01 11:00:00+00:00,4.730,4.730,1.183,0.296,8.440,0.000,0.000
2017-08-01 11:15:00+00:00,4.890,4.890,1.222,0.306,8.440,0.000,0.000
2017-08-01 11:30:00+00:00,5.115,5.115,1.279,0.320,8.440,0.000,0.000
2017-08-01 11:45:00+00:00,4.955,4.955,1.239,0.310,8.440,0.000,0.000
2017-08-01 12:00:00+00:00,5.010,5.010,1.252,0.313,8.440,0.000,0.000
2017-08-01 12:15:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-08-01 12:30:00+00:00,5.045,5.045,1.261,0.315,8.440,0.000,0.000
2017-08-01 12:45:00+00:00,5.055,5.055,1.264,0.316,8.440,0.000,0.000
2017-08-01 13:00:00+00:00,5.050,5.050,1.262,0.316,8.440,0.000,0.000
2017-08-01 13:15:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-08-01 13:30:00+00:00,4.980,4.980,1.245,0.311,8.440,0.000,0.000
2017-08-01 13:45:00+00:00,5.290,5.290,1.323,0.331,8.440,0.000,0.000
2017-08-01 14:00:00+00:00,5.380,5.380,1.345,0.336,8.440,0.000,0.000
2017-08-01 14:15:00+00:00,5.170,5.170,1.292,0.323,8.440,0.000,0.000
2017-08-01 14:30:00+00:00,5.240,5.240,1.310,0.328,8.440,0.000,0.000
2017-08-01 14:45:00+00:00,5.100,5.100,1.275,0.319,8.440,0.000,0.000
2017-08-01 15:00:00+00:00,5.240,5.240,1.310,0.328,8.440,0.000,0.000
2017-08-01 15:15:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-01 15:30:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-08-01 15:45:00+00:00,5.055,5.055,1.264,0.316,8.440,0.000,0.000
2017-08-01 16:00:00+00:00,5.160,5.160,1.290,0.323,8.440,0.000,0.000
2017-08-01 16:15:00+00:00,5.115,5.115,1.279,0.320,8.440,0.000,0.000
2017-08-01 16:30:00+00:00,5.045,5.045,1.261,0.315,8.440,0.000,0.000
2017-08-01 16:45:00+00:00,5.360,5.360,1.340,0.335,8.440,0.000,0.000
2017-08-01 17:00:00+00:00,5.185,5.185,1.296,0.324,8.440,0.000,0.000
2017-08-01 17:15:00+00:00,5.460,5.460,1.365,0.341,8.440,0.000,0.000
2017-08-01 17:30:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-01 17:45:00+00:00,5.065,5.065,1.266,0.317,8.440,0.000,0.000
2017-08-01 18:00:00+00:00,5.120,5.120,1.280,0.320,8.440,0.000,0.000
2017-08-01 18:15:00+00:00,5.425,5.425,1.356,0.339,8.440,0.000,0.000
2017-08-01 18:30:00+00:00,5.265,5.265,1.316,0.329,8.440,0.000,0.000
2017-08-01 18:45:00+00:00,5.245,5.245,1.311,0.328,8.440,0.000,0.000
2017-08-01 19:00:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-08-01 19:15:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-01 19:30:00+00:00,5.350,5.350,1.337,0.334,8.440,0.000,0.000
2017-08-01 19:45:00+00:00,5.760,5.760,1.440,0.360,8.440,0.000,0.000
2017-08-01 20:00:00+00:00,5.855,5.855,1.464,0.366,8.440,0.000,0.000
2017-08-01 20:15:00+00:00,5.705,5.705,1.426,0.357,8.440,0.000,0.000
2017-08-01 20:30:00+00:00,5.600,5.600,1.400,0.350,8.440,0.000,0.000
2017-08-01 20:45:00+00:00,5.615,5.615,1.404,0.351,8.440,0.000,0.000
2017-08-01 21:00:00+00:00,5.335,5.335,1.334,0.333,8.440,0.000,0.000
2017-08-01 21:15:00+00:00,5.395,5.395,1.349,0.337,8.440,0.000,0.000
2017-08-01 21:30:00+00:00,5.605,5.605,1.401,0.350,8.440,0.000,0.000
2017-08-01 21:45:00+00:00,5.530,5.530,1.383,0.346,8.440,0.000,0.000
2017-08-01 22:00:00+00:00,5.450,5.450,1.363,0.341,8.440,0.000,0.000
2017-08-01 22:15:00+00:00,5.775,5.775,1.444,0.361,8.440,0.000,0.000
2017-08-01 22:30:00+00:00,5.640,5.640,1.410,0.352,8.440,0.000,0.000
2017-08-01 22:45:00+00:00,5.180,5.180,1.295,0.324,8.440,0.000,0.000
2017-08-01 23:00:00+00:00,4.025,4.025,1.006,0.252,8.440,0.000,0.000
2017-08-01 23:15:00+00:00,3.445,3.445,0.861,0.215,8.440,0.000,0.000
2017-08-01 23:30:00+00:00,3.535,3.535,0.884,0.221,8.440,0.000,0.000
2017-08-01 23:45:00+00:00,3.180,3.180,0.795,0.199,8.440,0.000,0.000
2017-08-02 00:00:00+00:00,3.140,3.140,0.785,0.196,8.440,0.000,0.000
2017-08-02 00:15:00+00:00,3.115,3.115,0.779,0.195,8.440,0.000,0.000
2017-08-02 00:30:00+00:00,3.320,3.320,0.830,0.207,8.440,0.000,0.000
2017-08-02 00:45:00+00:00,3.720,3.720,0.930,0.233,8.440,0.000,0.000
2017-08-02 01:00:00+00:00,3.720,3.720,0.930,0.233,8.440,0.000,0.000
2017-08-02 01:15:00+00:00,3.615,3.615,0.904,0.226,8.440,0.000,0.000
2017-08-02 01:30:00+00:00,3.240,3.240,0.810,0.203,8.440,0.000,0.000
2017-08-02 01:45:00+00:00,3.200,3.200,0.800,0.200,8.440,0.000,0.000
2017-08-02 02:00:00+00:00,2.950,2.950,0.738,0.184,8.440,0.000,0.000
2017-08-02 02:15:00+00:00,3.080,3.080,0.770,0.193,8.440,0.000,0.000
2017-08-02 02:30:00+00:00,4.135,4.135,1.034,0.258,8.440,0.000,0.000
2017-08-02 02:45:00+00:00,3.735,3.735,0.934,0.233,8.440,0.000,0.000
2017-08-02 03:00:00+00:00,3.595,3.595,0.899,0.225,8.440,0.000,0.000
2017-08-02 03:15:00+00:00,3.410,3.410,0.853,0.213,8.440,0.000,0.000
2017-08-02 03:30:00+00:00,3.180,3.180,0.795,0.199,8.440,0.000,0.000
2017-08-02 03:45:00+00:00,3.010,3.010,0.752,0.188,8.440,0.000,0.000
2017-08-02 04:00:00+00:00,2.805,2.805,0.701,0.175,8.440,0.000,0.000
2017-08-02 04:15:00+00:00,2.950,2.950,0.738,0.184,8.440,0.000,0.000
2017-08-02 04:30:00+00:00,3.410,3.410,0.853,0.213,8.440,0.000,0.000
2017-08-02 04:45:00+00:00,3.385,3.385,0.846,0.212,8.440,0.000,0.000
2017-08-02 05:00:00+00:00,3.475,3.475,0.869,0.217,8.440,0.000,0.000
2017-08-02 05:15:00+00:00,3.325,3.325,0.831,0.208,8.440,0.000,0.000
2017-08-02 05:30:00+00:00,2.960,2.960,0.740,0.185,8.440,0.000,0.000
2017-08-02 05:45:00+00:00,2.675,2.675,0.669,0.167,8.440,0.000,0.000
2017-08-02 06:00:00+00:00,2.550,2.550,0.637,0.159,8.440,0.000,0.000
2017-08-02 06:15:00+00:00,2.715,2.715,0.679,0.170,8.440,0.000,0.000
2017-08-02 06:30:00+00:00,3.145,3.145,0.786,0.197,8.440,0.000,0.000
2017-08-02 06:45:00+00:00,3.185,3.185,0.796,0.199,8.440,0.000,0.000
2017-08-02 07:00:00+00:00,5.775,5.775,1.444,0.361,8.440,0.000,0.000
2017-08-02 07:15:00+00:00,5.050,5.050,1.262,0.316,8.440,0.000,0.000
2017-08-02 07:30:00+00:00,4.225,4.225,1.056,0.264,8.440,0.000,0.000
2017-08-02 07:45:00+00:00,4.215,4.215,1.054,0.263,8.440,0.000,0.000
2017-08-02 08:00:00+00:00,4.585,4.585,1.146,0.287,8.440,0.000,0.000
2017-08-02 08:15:00+00:00,5.310,5.310,1.327,0.332,8.440,0.000,0.000
2017-08-02 08:30:00+00:00,5.575,5.575,1.394,0.348,8.440,0.000,0.000
2017-08-02 08:45:00+00:00,5.330,5.330,1.333,0.333,8.440,0.000,0.000
2017-08-02 09:00:00+00:00,5.040,5.040,1.260,0.315,8.440,0.000,0.000
2017-08-02 09:15:00+00:00,4.900,4.900,1.225,0.306,8.440,0.000,0.000
