start_utc,end_utc,start_berlin,end_berlin,price_eur_per_mwh,market,bidding_zone,source
2024-01-06 21:00:00+00:00,2024-01-06 22:00:00+00:00,2024-01-06 22:00:00+01:00,2024-01-06 23:00:00+01:00,86.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-06 22:00:00+00:00,2024-01-06 23:00:00+00:00,2024-01-06 23:00:00+01:00,2024-01-07 00:00:00+01:00,79.87,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-06 23:00:00+00:00,2024-01-07 00:00:00+00:00,2024-01-07 00:00:00+01:00,2024-01-07 01:00:00+01:00,84.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 00:00:00+00:00,2024-01-07 01:00:00+00:00,2024-01-07 01:00:00+01:00,2024-01-07 02:00:00+01:00,79.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 01:00:00+00:00,2024-01-07 02:00:00+00:00,2024-01-07 02:00:00+01:00,2024-01-07 03:00:00+01:00,76.76,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 02:00:00+00:00,2024-01-07 03:00:00+00:00,2024-01-07 03:00:00+01:00,2024-01-07 04:00:00+01:00,73.46,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 03:00:00+00:00,2024-01-07 04:00:00+00:00,2024-01-07 04:00:00+01:00,2024-01-07 05:00:00+01:00,71.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 04:00:00+00:00,2024-01-07 05:00:00+00:00,2024-01-07 05:00:00+01:00,2024-01-07 06:00:00+01:00,72.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 05:00:00+00:00,2024-01-07 06:00:00+00:00,2024-01-07 06:00:00+01:00,2024-01-07 07:00:00+01:00,74.9,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 06:00:00+00:00,2024-01-07 07:00:00+00:00,2024-01-07 07:00:00+01:00,2024-01-07 08:00:00+01:00,77.69,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 07:00:00+00:00,2024-01-07 08:00:00+00:00,2024-01-07 08:00:00+01:00,2024-01-07 09:00:00+01:00,81.79,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 08:00:00+00:00,2024-01-07 09:00:00+00:00,2024-01-07 09:00:00+01:00,2024-01-07 10:00:00+01:00,84.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 09:00:00+00:00,2024-01-07 10:00:00+00:00,2024-01-07 10:00:00+01:00,2024-01-07 11:00:00+01:00,87.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 10:00:00+00:00,2024-01-07 11:00:00+00:00,2024-01-07 11:00:00+01:00,2024-01-07 12:00:00+01:00,89.14,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 11:00:00+00:00,2024-01-07 12:00:00+00:00,2024-01-07 12:00:00+01:00,2024-01-07 13:00:00+01:00,88.66,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 12:00:00+00:00,2024-01-07 13:00:00+00:00,2024-01-07 13:00:00+01:00,2024-01-07 14:00:00+01:00,84.81,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 13:00:00+00:00,2024-01-07 14:00:00+00:00,2024-01-07 14:00:00+01:00,2024-01-07 15:00:00+01:00,84.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 14:00:00+00:00,2024-01-07 15:00:00+00:00,2024-01-07 15:00:00+01:00,2024-01-07 16:00:00+01:00,88.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 15:00:00+00:00,2024-01-07 16:00:00+00:00,2024-01-07 16:00:00+01:00,2024-01-07 17:00:00+01:00,93.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 16:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+01:00,2024-01-07 18:00:00+01:00,101.77,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 17:00:00+00:00,2024-01-07 18:00:00+00:00,2024-01-07 18:00:00+01:00,2024-01-07 19:00:00+01:00,104.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 18:00:00+00:00,2024-01-07 19:00:00+00:00,2024-01-07 19:00:00+01:00,2024-01-07 20:00:00+01:00,103.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 19:00:00+00:00,2024-01-07 20:00:00+00:00,2024-01-07 20:00:00+01:00,2024-01-07 21:00:00+01:00,100.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 20:00:00+00:00,2024-01-07 21:00:00+00:00,2024-01-07 21:00:00+01:00,2024-01-07 22:00:00+01:00,93.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 21:00:00+00:00,2024-01-07 22:00:00+00:00,2024-01-07 22:00:00+01:00,2024-01-07 23:00:00+01:00,91.17,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 22:00:00+00:00,2024-01-07 23:00:00+00:00,2024-01-07 23:00:00+01:00,2024-01-08 00:00:00+01:00,83.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-07 23:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+01:00,2024-01-08 01:00:00+01:00,87.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 00:00:00+00:00,2024-01-08 01:00:00+00:00,2024-01-08 01:00:00+01:00,2024-01-08 02:00:00+01:00,84.32,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 01:00:00+00:00,2024-01-08 02:00:00+00:00,2024-01-08 02:00:00+01:00,2024-01-08 03:00:00+01:00,81.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 02:00:00+00:00,2024-01-08 03:00:00+00:00,2024-01-08 03:00:00+01:00,2024-01-08 04:00:00+01:00,79.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 03:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+01:00,2024-01-08 05:00:00+01:00,78.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 04:00:00+00:00,2024-01-08 05:00:00+00:00,2024-01-08 05:00:00+01:00,2024-01-08 06:00:00+01:00,82.1,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 05:00:00+00:00,2024-01-08 06:00:00+00:00,2024-01-08 06:00:00+01:00,2024-01-08 07:00:00+01:00,94.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 06:00:00+00:00,2024-01-08 07:00:00+00:00,2024-01-08 07:00:00+01:00,2024-01-08 08:00:00+01:00,111.1,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 07:00:00+00:00,2024-01-08 08:00:00+00:00,2024-01-08 08:00:00+01:00,2024-01-08 09:00:00+01:00,121.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 08:00:00+00:00,2024-01-08 09:00:00+00:00,2024-01-08 09:00:00+01:00,2024-01-08 10:00:00+01:00,117.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 09:00:00+00:00,2024-01-08 10:00:00+00:00,2024-01-08 10:00:00+01:00,2024-01-08 11:00:00+01:00,110.6,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 10:00:00+00:00,2024-01-08 11:00:00+00:00,2024-01-08 11:00:00+01:00,2024-01-08 12:00:00+01:00,103.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 11:00:00+00:00,2024-01-08 12:00:00+00:00,2024-01-08 12:00:00+01:00,2024-01-08 13:00:00+01:00,95.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 12:00:00+00:00,2024-01-08 13:00:00+00:00,2024-01-08 13:00:00+01:00,2024-01-08 14:00:00+01:00,92.6,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 13:00:00+00:00,2024-01-08 14:00:00+00:00,2024-01-08 14:00:00+01:00,2024-01-08 15:00:00+01:00,100.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 14:00:00+00:00,2024-01-08 15:00:00+00:00,2024-01-08 15:00:00+01:00,2024-01-08 16:00:00+01:00,107.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 15:00:00+00:00,2024-01-08 16:00:00+00:00,2024-01-08 16:00:00+01:00,2024-01-08 17:00:00+01:00,116.87,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 16:00:00+00:00,2024-01-08 17:00:00+00:00,2024-01-08 17:00:00+01:00,2024-01-08 18:00:00+01:00,129.13,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 17:00:00+00:00,2024-01-08 18:00:00+00:00,2024-01-08 18:00:00+01:00,2024-01-08 19:00:00+01:00,130.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 18:00:00+00:00,2024-01-08 19:00:00+00:00,2024-01-08 19:00:00+01:00,2024-01-08 20:00:00+01:00,122.12,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 19:00:00+00:00,2024-01-08 20:00:00+00:00,2024-01-08 20:00:00+01:00,2024-01-08 21:00:00+01:00,114.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 20:00:00+00:00,2024-01-08 21:00:00+00:00,2024-01-08 21:00:00+01:00,2024-01-08 22:00:00+01:00,102.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 21:00:00+00:00,2024-01-08 22:00:00+00:00,2024-01-08 22:00:00+01:00,2024-01-08 23:00:00+01:00,99.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 22:00:00+00:00,2024-01-08 23:00:00+00:00,2024-01-08 23:00:00+01:00,2024-01-09 00:00:00+01:00,91.49,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-08 23:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-09 00:00:00+01:00,2024-01-09 01:00:00+01:00,88.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 00:00:00+00:00,2024-01-09 01:00:00+00:00,2024-01-09 01:00:00+01:00,2024-01-09 02:00:00+01:00,87.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 01:00:00+00:00,2024-01-09 02:00:00+00:00,2024-01-09 02:00:00+01:00,2024-01-09 03:00:00+01:00,85.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 02:00:00+00:00,2024-01-09 03:00:00+00:00,2024-01-09 03:00:00+01:00,2024-01-09 04:00:00+01:00,84.14,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 03:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 04:00:00+01:00,2024-01-09 05:00:00+01:00,85.72,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 04:00:00+00:00,2024-01-09 05:00:00+00:00,2024-01-09 05:00:00+01:00,2024-01-09 06:00:00+01:00,89.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 05:00:00+00:00,2024-01-09 06:00:00+00:00,2024-01-09 06:00:00+01:00,2024-01-09 07:00:00+01:00,108.51,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 06:00:00+00:00,2024-01-09 07:00:00+00:00,2024-01-09 07:00:00+01:00,2024-01-09 08:00:00+01:00,124.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 07:00:00+00:00,2024-01-09 08:00:00+00:00,2024-01-09 08:00:00+01:00,2024-01-09 09:00:00+01:00,133.24,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 08:00:00+00:00,2024-01-09 09:00:00+00:00,2024-01-09 09:00:00+01:00,2024-01-09 10:00:00+01:00,120.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 09:00:00+00:00,2024-01-09 10:00:00+00:00,2024-01-09 10:00:00+01:00,2024-01-09 11:00:00+01:00,113.19,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 10:00:00+00:00,2024-01-09 11:00:00+00:00,2024-01-09 11:00:00+01:00,2024-01-09 12:00:00+01:00,105.78,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 11:00:00+00:00,2024-01-09 12:00:00+00:00,2024-01-09 12:00:00+01:00,2024-01-09 13:00:00+01:00,100.22,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 12:00:00+00:00,2024-01-09 13:00:00+00:00,2024-01-09 13:00:00+01:00,2024-01-09 14:00:00+01:00,100.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 13:00:00+00:00,2024-01-09 14:00:00+00:00,2024-01-09 14:00:00+01:00,2024-01-09 15:00:00+01:00,110.89,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 14:00:00+00:00,2024-01-09 15:00:00+00:00,2024-01-09 15:00:00+01:00,2024-01-09 16:00:00+01:00,119.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 15:00:00+00:00,2024-01-09 16:00:00+00:00,2024-01-09 16:00:00+01:00,2024-01-09 17:00:00+01:00,127.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 16:00:00+00:00,2024-01-09 17:00:00+00:00,2024-01-09 17:00:00+01:00,2024-01-09 18:00:00+01:00,137.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 17:00:00+00:00,2024-01-09 18:00:00+00:00,2024-01-09 18:00:00+01:00,2024-01-09 19:00:00+01:00,137.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 18:00:00+00:00,2024-01-09 19:00:00+00:00,2024-01-09 19:00:00+01:00,2024-01-09 20:00:00+01:00,130.43,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 19:00:00+00:00,2024-01-09 20:00:00+00:00,2024-01-09 20:00:00+01:00,2024-01-09 21:00:00+01:00,120.24,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 20:00:00+00:00,2024-01-09 21:00:00+00:00,2024-01-09 21:00:00+01:00,2024-01-09 22:00:00+01:00,111.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 21:00:00+00:00,2024-01-09 22:00:00+00:00,2024-01-09 22:00:00+01:00,2024-01-09 23:00:00+01:00,106.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 22:00:00+00:00,2024-01-09 23:00:00+00:00,2024-01-09 23:00:00+01:00,2024-01-10 00:00:00+01:00,97.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-09 23:00:00+00:00,2024-01-10 00:00:00+00:00,2024-01-10 00:00:00+01:00,2024-01-10 01:00:00+01:00,89.29,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 00:00:00+00:00,2024-01-10 01:00:00+00:00,2024-01-10 01:00:00+01:00,2024-01-10 02:00:00+01:00,86.76,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 01:00:00+00:00,2024-01-10 02:00:00+00:00,2024-01-10 02:00:00+01:00,2024-01-10 03:00:00+01:00,86.73,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 02:00:00+00:00,2024-01-10 03:00:00+00:00,2024-01-10 03:00:00+01:00,2024-01-10 04:00:00+01:00,86.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 03:00:00+00:00,2024-01-10 04:00:00+00:00,2024-01-10 04:00:00+01:00,2024-01-10 05:00:00+01:00,86.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 04:00:00+00:00,2024-01-10 05:00:00+00:00,2024-01-10 05:00:00+01:00,2024-01-10 06:00:00+01:00,89.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 05:00:00+00:00,2024-01-10 06:00:00+00:00,2024-01-10 06:00:00+01:00,2024-01-10 07:00:00+01:00,108.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 06:00:00+00:00,2024-01-10 07:00:00+00:00,2024-01-10 07:00:00+01:00,2024-01-10 08:00:00+01:00,126.29,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 07:00:00+00:00,2024-01-10 08:00:00+00:00,2024-01-10 08:00:00+01:00,2024-01-10 09:00:00+01:00,141.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 08:00:00+00:00,2024-01-10 09:00:00+00:00,2024-01-10 09:00:00+01:00,2024-01-10 10:00:00+01:00,130.39,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 09:00:00+00:00,2024-01-10 10:00:00+00:00,2024-01-10 10:00:00+01:00,2024-01-10 11:00:00+01:00,118.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 10:00:00+00:00,2024-01-10 11:00:00+00:00,2024-01-10 11:00:00+01:00,2024-01-10 12:00:00+01:00,109.13,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 11:00:00+00:00,2024-01-10 12:00:00+00:00,2024-01-10 12:00:00+01:00,2024-01-10 13:00:00+01:00,102.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 12:00:00+00:00,2024-01-10 13:00:00+00:00,2024-01-10 13:00:00+01:00,2024-01-10 14:00:00+01:00,105.61,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 13:00:00+00:00,2024-01-10 14:00:00+00:00,2024-01-10 14:00:00+01:00,2024-01-10 15:00:00+01:00,112.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 14:00:00+00:00,2024-01-10 15:00:00+00:00,2024-01-10 15:00:00+01:00,2024-01-10 16:00:00+01:00,123.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 15:00:00+00:00,2024-01-10 16:00:00+00:00,2024-01-10 16:00:00+01:00,2024-01-10 17:00:00+01:00,134.64,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 16:00:00+00:00,2024-01-10 17:00:00+00:00,2024-01-10 17:00:00+01:00,2024-01-10 18:00:00+01:00,143.79,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 17:00:00+00:00,2024-01-10 18:00:00+00:00,2024-01-10 18:00:00+01:00,2024-01-10 19:00:00+01:00,140.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 18:00:00+00:00,2024-01-10 19:00:00+00:00,2024-01-10 19:00:00+01:00,2024-01-10 20:00:00+01:00,132.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 19:00:00+00:00,2024-01-10 20:00:00+00:00,2024-01-10 20:00:00+01:00,2024-01-10 21:00:00+01:00,120.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 20:00:00+00:00,2024-01-10 21:00:00+00:00,2024-01-10 21:00:00+01:00,2024-01-10 22:00:00+01:00,109.76,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 21:00:00+00:00,2024-01-10 22:00:00+00:00,2024-01-10 22:00:00+01:00,2024-01-10 23:00:00+01:00,104.49,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 22:00:00+00:00,2024-01-10 23:00:00+00:00,2024-01-10 23:00:00+01:00,2024-01-11 00:00:00+01:00,96.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-10 23:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-11 00:00:00+01:00,2024-01-11 01:00:00+01:00,91.75,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 00:00:00+00:00,2024-01-11 01:00:00+00:00,2024-01-11 01:00:00+01:00,2024-01-11 02:00:00+01:00,88.59,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 01:00:00+00:00,2024-01-11 02:00:00+00:00,2024-01-11 02:00:00+01:00,2024-01-11 03:00:00+01:00,87.25,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 02:00:00+00:00,2024-01-11 03:00:00+00:00,2024-01-11 03:00:00+01:00,2024-01-11 04:00:00+01:00,82.38,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 03:00:00+00:00,2024-01-11 04:00:00+00:00,2024-01-11 04:00:00+01:00,2024-01-11 05:00:00+01:00,81.95,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 04:00:00+00:00,2024-01-11 05:00:00+00:00,2024-01-11 05:00:00+01:00,2024-01-11 06:00:00+01:00,89.36,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 05:00:00+00:00,2024-01-11 06:00:00+00:00,2024-01-11 06:00:00+01:00,2024-01-11 07:00:00+01:00,102.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 06:00:00+00:00,2024-01-11 07:00:00+00:00,2024-01-11 07:00:00+01:00,2024-01-11 08:00:00+01:00,116.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 07:00:00+00:00,2024-01-11 08:00:00+00:00,2024-01-11 08:00:00+01:00,2024-01-11 09:00:00+01:00,141.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 08:00:00+00:00,2024-01-11 09:00:00+00:00,2024-01-11 09:00:00+01:00,2024-01-11 10:00:00+01:00,129.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 09:00:00+00:00,2024-01-11 10:00:00+00:00,2024-01-11 10:00:00+01:00,2024-01-11 11:00:00+01:00,113.65,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 10:00:00+00:00,2024-01-11 11:00:00+00:00,2024-01-11 11:00:00+01:00,2024-01-11 12:00:00+01:00,106.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 11:00:00+00:00,2024-01-11 12:00:00+00:00,2024-01-11 12:00:00+01:00,2024-01-11 13:00:00+01:00,99.38,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 12:00:00+00:00,2024-01-11 13:00:00+00:00,2024-01-11 13:00:00+01:00,2024-01-11 14:00:00+01:00,99.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 13:00:00+00:00,2024-01-11 14:00:00+00:00,2024-01-11 14:00:00+01:00,2024-01-11 15:00:00+01:00,105.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 14:00:00+00:00,2024-01-11 15:00:00+00:00,2024-01-11 15:00:00+01:00,2024-01-11 16:00:00+01:00,117.96,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 15:00:00+00:00,2024-01-11 16:00:00+00:00,2024-01-11 16:00:00+01:00,2024-01-11 17:00:00+01:00,137.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 16:00:00+00:00,2024-01-11 17:00:00+00:00,2024-01-11 17:00:00+01:00,2024-01-11 18:00:00+01:00,150.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 17:00:00+00:00,2024-01-11 18:00:00+00:00,2024-01-11 18:00:00+01:00,2024-01-11 19:00:00+01:00,136.69,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 18:00:00+00:00,2024-01-11 19:00:00+00:00,2024-01-11 19:00:00+01:00,2024-01-11 20:00:00+01:00,132.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 19:00:00+00:00,2024-01-11 20:00:00+00:00,2024-01-11 20:00:00+01:00,2024-01-11 21:00:00+01:00,117.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 20:00:00+00:00,2024-01-11 21:00:00+00:00,2024-01-11 21:00:00+01:00,2024-01-11 22:00:00+01:00,107.19,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 21:00:00+00:00,2024-01-11 22:00:00+00:00,2024-01-11 22:00:00+01:00,2024-01-11 23:00:00+01:00,100.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 22:00:00+00:00,2024-01-11 23:00:00+00:00,2024-01-11 23:00:00+01:00,2024-01-12 00:00:00+01:00,97.22,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-11 23:00:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:00:00+01:00,2024-01-12 01:00:00+01:00,91.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 00:00:00+00:00,2024-01-12 01:00:00+00:00,2024-01-12 01:00:00+01:00,2024-01-12 02:00:00+01:00,88.22,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 01:00:00+00:00,2024-01-12 02:00:00+00:00,2024-01-12 02:00:00+01:00,2024-01-12 03:00:00+01:00,85.22,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 02:00:00+00:00,2024-01-12 03:00:00+00:00,2024-01-12 03:00:00+01:00,2024-01-12 04:00:00+01:00,84.63,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 03:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 04:00:00+01:00,2024-01-12 05:00:00+01:00,84.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 04:00:00+00:00,2024-01-12 05:00:00+00:00,2024-01-12 05:00:00+01:00,2024-01-12 06:00:00+01:00,85.32,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 05:00:00+00:00,2024-01-12 06:00:00+00:00,2024-01-12 06:00:00+01:00,2024-01-12 07:00:00+01:00,92.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 06:00:00+00:00,2024-01-12 07:00:00+00:00,2024-01-12 07:00:00+01:00,2024-01-12 08:00:00+01:00,118.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 07:00:00+00:00,2024-01-12 08:00:00+00:00,2024-01-12 08:00:00+01:00,2024-01-12 09:00:00+01:00,140.74,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 08:00:00+00:00,2024-01-12 09:00:00+00:00,2024-01-12 09:00:00+01:00,2024-01-12 10:00:00+01:00,134.96,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 09:00:00+00:00,2024-01-12 10:00:00+00:00,2024-01-12 10:00:00+01:00,2024-01-12 11:00:00+01:00,122.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 10:00:00+00:00,2024-01-12 11:00:00+00:00,2024-01-12 11:00:00+01:00,2024-01-12 12:00:00+01:00,114.73,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 11:00:00+00:00,2024-01-12 12:00:00+00:00,2024-01-12 12:00:00+01:00,2024-01-12 13:00:00+01:00,106.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 12:00:00+00:00,2024-01-12 13:00:00+00:00,2024-01-12 13:00:00+01:00,2024-01-12 14:00:00+01:00,103.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 13:00:00+00:00,2024-01-12 14:00:00+00:00,2024-01-12 14:00:00+01:00,2024-01-12 15:00:00+01:00,104.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 14:00:00+00:00,2024-01-12 15:00:00+00:00,2024-01-12 15:00:00+01:00,2024-01-12 16:00:00+01:00,110.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 15:00:00+00:00,2024-01-12 16:00:00+00:00,2024-01-12 16:00:00+01:00,2024-01-12 17:00:00+01:00,120.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 16:00:00+00:00,2024-01-12 17:00:00+00:00,2024-01-12 17:00:00+01:00,2024-01-12 18:00:00+01:00,127.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 17:00:00+00:00,2024-01-12 18:00:00+00:00,2024-01-12 18:00:00+01:00,2024-01-12 19:00:00+01:00,126.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 18:00:00+00:00,2024-01-12 19:00:00+00:00,2024-01-12 19:00:00+01:00,2024-01-12 20:00:00+01:00,119.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-01-12 19:00:00+00:00,2024-01-12 20:00:00+00:00,2024-01-12 20:00:00+01:00,2024-01-12 21:00:00+01:00,108.79,Day-ahead auction,Germany/Luxembourg,SMARD
